t,node_id,on_hand,backlog_external,backlog_children,pipeline_in,orders_to_parent,received,phase,demand,fulfilled_external,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
84,R2,245,0,0,154,0,78,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
84,R3,368,0,0,678,0,215,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
84,R1,53,0,0,125,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
84,R2,124,0,0,154,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
84,R3,29,0,0,678,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
84,Supplier,0,0,0,0,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
84,W1,260,0,0,1199,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
84,W2,53,0,0,1485,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
84,R1,53,0,0,320,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
84,R2,124,0,0,236,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
84,R3,29,0,0,989,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
84,W1,260,0,0,1199,277,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
84,W2,53,0,0,1485,311,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
84,R1,53,0,0,320,215,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
84,R2,124,0,0,236,121,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
84,R3,29,0,0,989,339,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
84,Supplier,0,0,0,0,0,0,EOD,0,0,0.87,0.0,0.0,0.0,0.87
84,W1,260,0,0,1199,277,357,EOD,0,0,0.87,0.0,0.0,0.0,0.87
84,W2,53,0,0,1485,311,240,EOD,0,0,0.87,0.0,0.0,0.0,0.87
84,R1,53,0,0,320,215,138,EOD,215,215,0.87,0.0,0.0,0.0,0.87
84,R2,124,0,0,236,121,78,EOD,121,121,0.87,0.0,0.0,0.0,0.87
84,R3,29,0,0,989,339,215,EOD,339,339,0.87,0.0,0.0,0.0,0.87
85,Supplier,0,0,0,0,0,0,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
85,W1,594,0,0,865,0,334,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
85,W2,342,0,0,1196,0,289,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
85,R1,178,0,0,195,0,125,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
85,R2,208,0,0,152,0,84,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
85,R3,252,0,0,766,0,223,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
85,R1,0,47,0,195,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
85,R2,95,0,0,152,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
85,R3,0,66,0,766,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
85,Supplier,0,0,0,0,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
85,W1,258,0,0,1142,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
85,W2,3,0,0,1507,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
85,R1,0,47,0,410,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
85,R2,95,0,0,273,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
85,R3,0,66,0,1105,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
85,W1,258,0,0,1142,336,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
85,W2,3,0,0,1507,339,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
85,R1,0,47,0,410,225,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
85,R2,95,0,0,273,113,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
85,R3,0,66,0,1105,318,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
85,Supplier,0,0,0,0,0,0,EOD,0,0,0.0,33.0,0.0,0.0,33.0
85,W1,258,0,0,1142,336,334,EOD,0,0,0.0,33.0,0.0,0.0,33.0
85,W2,3,0,0,1507,339,289,EOD,0,0,0.0,33.0,0.0,0.0,33.0
85,R1,0,47,0,410,225,125,EOD,225,178,0.0,33.0,0.0,0.0,33.0
85,R2,95,0,0,273,113,84,EOD,113,113,0.0,33.0,0.0,0.0,33.0
85,R3,0,66,0,1105,318,223,EOD,318,252,0.0,33.0,0.0,0.0,33.0
86,Supplier,0,0,0,0,0,0,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
86,W1,499,0,0,901,0,241,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
86,W2,306,0,0,1204,0,303,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
86,R1,195,47,0,215,0,195,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
86,R2,165,0,0,203,0,70,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
86,R3,242,66,0,863,0,242,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
86,R1,148,0,0,215,0,0,after_backlog_clear,0,0,0.0,0.0,0.0,0.0,0.0
86,R3,176,0,0,863,0,0,after_backlog_clear,0,0,0.0,0.0,0.0,0.0,0.0
86,R1,23,0,0,215,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
86,R2,93,0,0,203,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
86,R3,0,41,0,863,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
86,Supplier,0,0,0,0,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
86,W1,161,0,0,1237,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
86,W2,0,0,12,1543,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
86,R1,23,0,0,440,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
86,R2,93,0,0,316,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
86,R3,0,41,0,1169,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
86,W1,161,0,0,1237,338,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
86,W2,0,0,12,1543,318,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
86,R1,23,0,0,440,125,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
86,R2,93,0,0,316,72,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
86,R3,0,41,0,1169,229,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
86,Supplier,0,0,0,0,0,0,EOD,0,0,0.0,20.5,0.0,0.0,20.5
86,W1,161,0,0,1237,338,241,EOD,0,0,0.0,20.5,0.0,0.0,20.5
86,W2,0,0,12,1543,318,303,EOD,0,0,0.0,20.5,0.0,0.0,20.5
86,R1,23,0,0,440,125,195,EOD,125,125,0.0,20.5,0.0,0.0,20.5
86,R2,93,0,0,316,72,70,EOD,72,72,0.0,20.5,0.0,0.0,20.5
86,R3,0,41,0,1169,229,242,EOD,217,176,0.0,20.5,0.0,0.0,20.5
87,Supplier,0,0,0,0,0,0,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
87,W1,368,0,0,1030,0,207,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
87,W2,215,0,12,1328,0,215,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
87,R1,238,0,0,225,0,215,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
87,R2,175,0,0,234,0,82,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
87,R3,213,41,0,956,0,213,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
87,R3,172,0,0,956,0,0,after_backlog_clear,0,0,0.0,0.0,0.0,0.0,0.0
87,R1,133,0,0,225,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
87,R2,108,0,0,234,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
87,R3,3,0,0,956,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
87,Supplier,0,0,0,0,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
87,W1,171,0,0,1368,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
87,W2,0,0,26,1646,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
87,R1,133,0,0,350,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
87,R2,108,0,0,306,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
87,R3,3,0,0,1171,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
87,W1,171,0,0,1368,197,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
87,W2,0,0,26,1646,229,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
87,R1,133,0,0,350,105,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
87,R2,108,0,0,306,67,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
87,R3,3,0,0,1171,183,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
87,Supplier,0,0,0,0,0,0,EOD,0,0,0.09,0.0,0.0,0.0,0.09
87,W1,171,0,0,1368,197,207,EOD,0,0,0.09,0.0,0.0,0.0,0.09
87,W2,0,0,26,1646,229,215,EOD,0,0,0.09,0.0,0.0,0.0,0.09
87,R1,133,0,0,350,105,215,EOD,105,105,0.09,0.0,0.0,0.0,0.09
87,R2,108,0,0,306,67,82,EOD,67,67,0.09,0.0,0.0,0.0,0.09
87,R3,3,0,0,1171,183,213,EOD,169,169,0.09,0.0,0.0,0.0,0.09
88,Supplier,0,0,0,0,0,0,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
88,W1,393,0,0,1146,0,222,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
88,W2,223,0,26,1423,0,223,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
88,R1,358,0,0,125,0,225,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
88,R2,229,0,0,185,0,121,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
88,R3,314,0,0,860,0,311,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
88,R1,222,0,0,125,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
88,R2,155,0,0,185,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
88,R3,115,0,0,860,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
88,Supplier,0,0,0,0,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
88,W1,221,0,0,1343,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
88,W2,14,0,0,1652,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
88,R1,222,0,0,230,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
88,R2,155,0,0,252,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
88,R3,115,0,0,1069,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
88,W1,221,0,0,1343,172,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
88,W2,14,0,0,1652,183,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
88,R1,222,0,0,230,136,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
88,R2,155,0,0,252,74,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
88,R3,115,0,0,1069,173,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
88,Supplier,0,0,0,0,0,0,EOD,0,0,3.4499999999999997,0.0,0.0,0.0,3.4499999999999997
88,W1,221,0,0,1343,172,222,EOD,0,0,3.4499999999999997,0.0,0.0,0.0,3.4499999999999997
88,W2,14,0,0,1652,183,223,EOD,0,0,3.4499999999999997,0.0,0.0,0.0,3.4499999999999997
88,R1,222,0,0,230,136,225,EOD,136,136,3.4499999999999997,0.0,0.0,0.0,3.4499999999999997
88,R2,155,0,0,252,74,121,EOD,74,74,3.4499999999999997,0.0,0.0,0.0,3.4499999999999997
88,R3,115,0,0,1069,173,311,EOD,199,199,3.4499999999999997,0.0,0.0,0.0,3.4499999999999997
89,Supplier,0,0,0,0,0,0,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
89,W1,416,0,0,1148,0,195,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
89,W2,256,0,0,1410,0,242,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
89,R1,347,0,0,105,0,125,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
89,R2,268,0,0,139,0,113,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
89,R3,454,0,0,730,0,339,after_arrivals,0,0,0.0,0.0,0.0,0.0,0.0
89,R1,236,0,0,105,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
89,R2,206,0,0,139,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
89,R3,261,0,0,730,0,0,after_demand,0,0,0.0,0.0,0.0,0.0,0.0
89,Supplier,0,0,0,0,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
89,W1,206,0,0,1320,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
89,W2,83,0,0,1593,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
89,R1,236,0,0,241,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
89,R2,206,0,0,213,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
89,R3,261,0,0,903,0,0,after_shipments,0,0,0.0,0.0,0.0,0.0,0.0
89,W1,206,0,0,1320,210,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
89,W2,83,0,0,1593,173,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
89,R1,236,0,0,241,111,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
89,R2,206,0,0,213,62,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
89,R3,261,0,0,903,193,0,after_ordering,0,0,0.0,0.0,0.0,0.0,0.0
89,Supplier,0,0,0,0,0,0,EOD,0,0,7.83,0.0,0.0,0.0,7.83
89,W1,206,0,0,1320,210,195,EOD,0,0,7.83,0.0,0.0,0.0,7.83
89,W2,83,0,0,1593,173,242,EOD,0,0,7.83,0.0,0.0,0.0,7.83
89,R1,236,0,0,241,111,125,EOD,111,111,7.83,0.0,0.0,0.0,7.83
89,R2,206,0,0,213,62,113,EOD,62,62,7.83,0.0,0.0,0.0,7.83
89,R3,261,0,0,903,193,339,EOD,193,193,7.83,0.0,0.0,0.0,7.83
